,movieId,director
5668,8617,Q1161658
5669,8620,Q51545
5670,8622,Q174908
5671,8623,Q703727
5672,8626,Q1337082
5673,8632,Q18222446
5674,8633,Q936000
5675,8636,Q275402
5676,8638,Q40035
5677,8640,Q465139
5678,8641,Q350405
5679,8643,Q1900385
5680,8644,Q259687
5681,8645,Q1708588
5682,8650,Q51559
5683,8656,Q55165
5684,8665,Q356275
5685,8666,Q1306771
5686,8667,Q2094087
5687,8670,Q19504
5688,8677,Q3077064
5689,8677,Q3420565
5690,8684,Q55391
5691,8685,Q59972
5692,8690,Q51570
5693,8695,Q3154622
5694,8711,Q937589
5695,8712,Q1377923
5696,8713,Q470818
5697,8714,Q51491
5698,8718,Q213581
5699,8720,Q2160855
5700,8724,Q13888
5701,8727,Q55303
5702,8730,Q3018240
5703,8738,Q53001
5704,8743,Q946315
5705,8748,Q53004
5706,8753,Q15453972
5707,8754,Q460090
5708,8755,Q41148
5709,8765,Q125892
5710,8771,Q2485848
5711,8772,Q287451
5712,8773,Q2485848
5713,8774,Q2485848
5714,8778,Q2485848
5715,8781,Q48987
5716,8782,Q346595
5717,8783,Q51489
5718,8784,Q139330
5719,8795,Q6409349
5720,8796,Q346508
5721,8798,Q270097
5722,8799,Q14071541
5723,8800,Q380237
5724,8804,Q55375
5725,8807,Q690750
5726,8808,Q315087
5727,8809,Q112093308
5728,8810,Q380608
5729,8813,Q1773566
5730,8814,Q345259
5731,8815,Q318712
5732,8827,Q213512
5733,8830,Q1268483
5734,8831,Q1273499
5735,8831,Q50384659
5736,8832,Q549042
5737,8833,Q466320
5738,8835,Q22976022
5739,8836,Q1377534
5740,8838,Q41148
5741,8840,Q41148
5742,8844,Q55165
5743,8848,Q7371
5744,8860,Q529803
5745,8861,Q1383818
5746,8864,Q5082704
5747,8865,Q1373684
5748,8866,Q1372455
5749,8869,Q182763
5750,8870,Q332315
5751,8873,Q458696
5752,8874,Q522057
5753,8875,Q1161658
5754,8879,Q51559
5755,8880,Q158250
5756,8894,Q539685
5757,8905,Q56005
5758,8906,Q456946
5759,8907,Q428815
5760,8907,Q3590985
5761,8907,Q4011210
5762,8908,Q1392128
5763,8910,Q314342
5764,8911,Q3476760
5765,8912,Q2005037
5766,8914,Q3481357
5767,8915,Q657354
5768,8916,Q1333379
5769,8917,Q44414
5770,8918,Q472724
5771,8919,Q3041933
5772,8920,Q288337
5773,8921,Q1161658
5774,8928,Q51552
5775,8933,Q363231
5776,8934,Q2926483
5777,8937,Q183141
5778,8938,Q1382876
5779,8939,Q3351886
5780,8943,Q55218
5781,8946,Q2507259
5782,8947,Q463565
5783,8948,Q376130
5784,8949,Q313566
5785,8950,Q598238
5786,8951,Q315756
5787,8952,Q7437276
5788,8954,Q465139
5789,8955,Q2296698
5790,8957,Q108047434
5791,8958,Q545573
5792,8959,Q1703182
5793,8961,Q310960
5794,8964,Q53040
5795,8965,Q187364
5796,8966,Q361336
5797,8967,Q1239298
5798,8968,Q319204
5799,8969,Q335605
5800,8970,Q28497
5801,8972,Q470251
5802,8973,Q55171
5803,8974,Q318750
5804,8974,Q1900331
5805,8977,Q179497
5806,8978,Q919992
5807,8981,Q51537
5808,8982,Q2031292
5809,8983,Q55430
5810,8984,Q103917
5811,8985,Q352010
5812,8989,Q48765
5813,8989,Q1506831
5814,8998,Q3157197
5815,9004,Q1368884
5816,9005,Q3435756
5817,9008,Q85134
5818,9010,Q123710
5819,9018,Q2264148
5820,25746,Q3565478
5821,25750,Q103949
5822,25750,Q315202
5823,25752,Q719427
5824,25752,Q1452243
5825,25753,Q78508
5826,25757,Q1281943
5827,25769,Q2960106
5828,25771,Q51545
5829,25773,Q103788
5830,25782,Q50713
5831,25788,Q51581
5832,25788,Q3561346
5833,25795,Q56014
5834,25797,Q103788
5835,25797,Q503258
5836,25805,Q55395
5837,25825,Q19504
5838,25825,Q1804597
5839,25826,Q141673
5840,25827,Q51492
5841,25833,Q56014
5842,25834,Q62503
5843,25841,Q269585
5844,25850,Q56014
5845,25855,Q72756
5846,25856,Q51495
5847,25865,Q51495
5848,25870,Q1968780
5849,25886,Q103788
5850,25887,Q453683
5851,25898,Q51127
5852,25905,Q546204
5853,25906,Q1972350
5854,25923,Q55260
5855,25927,Q24829
5856,25937,Q953753
5857,25940,Q24829
5858,25946,Q630981
5859,25947,Q546204
5860,25952,Q51583
5861,25959,Q503258
5862,25959,Q630981
5863,25959,Q953753
5864,25962,Q466415
5865,25962,Q506183
5866,25963,Q51545
5867,25996,Q56014
5868,25999,Q727349
5869,26002,Q24829
5870,26003,Q218022
5871,26038,Q288337
5872,26048,Q445807
5873,26052,Q55391
5874,26059,Q1371306
5875,26073,Q445807
5876,26078,Q52997
5877,26082,Q445807
5878,26084,Q731760
5879,26085,Q95143
5880,26085,Q285928
5881,26095,Q53001
5882,26116,Q95133
5883,26122,Q380846
5884,26124,Q1018614
5885,26131,Q53031
5886,26142,Q51461
5887,26147,Q1168402
5888,26150,Q853
5889,26151,Q55391
5890,26152,Q2067465
5891,26158,Q352030
5892,26159,Q2296663
5893,26169,Q2296663
5894,26171,Q51549
5895,26172,Q55277
5896,26176,Q1361201
5897,26183,Q192214
5898,26183,Q206685
5899,26183,Q6514700
5900,26184,Q312480
5901,26195,Q53001
5902,26198,Q117479
5903,26225,Q50764
5904,26231,Q51541
5905,26231,Q975488
5906,26236,Q1927433
5907,26237,Q55433
5908,26242,Q8877
5909,26249,Q938708
5910,26258,Q263730
5911,26265,Q486895
5912,26283,Q358322
5913,26285,Q95008
5914,26303,Q189526
5915,26308,Q129079
5916,26313,Q55163
5917,26317,Q569824
5918,26322,Q2070938
5919,26326,Q263730
5920,26340,Q192214
5921,26340,Q206685
5922,26340,Q3131228
5923,26340,Q3387337
5924,26344,Q262820
5925,26347,Q381944
5926,26350,Q55433
5927,26357,Q692808
5928,26359,Q53009
5929,26365,Q3431254
5930,26366,Q449349
5931,26375,Q455043
5932,26386,Q104266
5933,26391,Q41148
5934,26394,Q711415
5935,26399,Q709580
5936,26401,Q55432
5937,26409,Q114143257
5938,26413,Q460297
5939,26422,Q51525
5940,26429,Q1232155
5941,26453,Q460080
5942,26464,Q547485
5943,26467,Q8312
5944,26471,Q443806
5945,26472,Q2617255
5946,26492,Q8877
5947,26492,Q51564
5948,26492,Q446960
5949,26492,Q455279
5950,26498,Q737693
5951,26504,Q726445
5952,26510,Q1168358
5953,26523,Q5082435
5954,26524,Q1381702
5955,26527,Q55171
5956,26528,Q6397567
5957,26539,Q57316
5958,26542,Q6388687
5959,26547,Q36970
5960,26554,Q1350663
5961,26555,Q51564
5962,26562,Q545573
5963,26564,Q337226
5964,26567,Q286890
5965,26578,Q853
5966,26585,Q55432
5967,26590,Q116272535
5968,26593,Q3036022
5969,26599,Q55171
5970,26603,Q95008
5971,26606,Q532263
5972,26612,Q55432
5973,26614,Q2036181
5974,26622,Q1748118
5975,26629,Q19829616
5976,26630,Q17291964
5977,26630,Q39282585
5978,26631,Q316165
5979,26645,Q289512
5980,26662,Q55400
5981,26676,Q153379
5982,26680,Q314926
5983,26681,Q55432
5984,26686,Q104049
5985,26693,Q574983
5986,26694,Q55430
5987,26694,Q3571542
5988,26695,Q724100
5989,26696,Q1375852
5990,26700,Q524711
5991,26701,Q285084
5992,26704,Q716373
5993,26712,Q350717
5994,26713,Q55431
5995,26717,Q1273499
5996,26726,Q7173921
5997,26729,Q1411603
5998,26729,Q4943414
5999,26732,Q23301
6000,26736,Q3484398
6001,26741,Q470185
6002,26743,Q178713
6003,26745,Q309214
6004,26750,Q1368884
6005,26764,Q1386207
6006,26765,Q707336
6007,26776,Q55400
6008,26777,Q558109
6009,26778,Q1359422
6010,26782,Q4794564
6011,26791,Q1176593
6012,26792,Q302418
6013,26796,Q106669
6014,26797,Q2894636
6015,26810,Q1374169
6016,26812,Q2904987
6017,26819,Q1346651
6018,26828,Q6830697
6019,26838,Q55258
6020,26840,Q26372
6021,26854,Q59452488
6022,26861,Q1398367
6023,26861,Q7817690
6024,26865,Q711914
6025,26870,Q720293
6026,26871,Q107404
6027,26875,Q53045
6028,26887,Q1340923
6029,26900,Q1815816
6030,26901,Q3512683
6031,26903,Q599392
6032,26913,Q1243380
6033,26928,Q50764
6034,26940,Q254732
6035,26947,Q359397
6036,26958,Q3026346
6037,26965,Q55429
6038,26974,Q528949
6039,26985,Q55465
6040,26999,Q3016482
6041,27003,Q5592644
6042,27006,Q367607
6043,27008,Q965826
6044,27020,Q503452
6045,27022,Q2545066
6046,27032,Q36970
6047,27032,Q702326
6048,27074,Q6530975
6049,27074,Q109480223
6050,27075,Q918487
6051,27105,Q77593
6052,27124,Q359397
6053,27134,Q1306771
6054,27140,Q9362781
6055,27155,Q114915521
6056,27156,Q23261
6057,27156,Q742757
6058,27176,Q112261973
6059,27178,Q77061
6060,27186,Q1364283
6061,27193,Q768946
6062,27246,Q234610
6063,27255,Q55210
6064,27266,Q55431
6065,27306,Q29329830
6066,27311,Q11855619
6067,27317,Q185421
6068,27320,Q816517
6069,27328,Q175188
6070,27329,Q3645498
6071,27329,Q5637614
6072,27368,Q448021
6073,27369,Q2701677
6074,27370,Q7427324
6075,27373,Q186485
6076,27397,Q315484
6077,27408,Q55442
6078,27416,Q1345960
6079,27420,Q6709060
6080,27426,Q2131762
6081,27434,Q471000
6082,27441,Q3136396
6083,27450,Q716398
6084,27473,Q1947643
6085,27478,Q6768984
6086,27480,Q185421
6087,27482,Q515568
6088,27491,Q53834
6089,27513,Q112182
6090,27523,Q484686
6091,27537,Q610764
6092,27539,Q14071541
6093,27549,Q185421
6094,27555,Q3308160
6095,27563,Q185421
6096,27584,Q3163830
6097,27584,Q47091765
6098,27592,Q315484
6099,27595,Q6513443
6100,27604,Q179463
6101,27618,Q458766
6102,27619,Q3174628
6103,27627,Q239656
6104,27644,Q558822
6105,27660,Q81078
6106,27660,Q489286
6107,27660,Q723867
6108,27660,Q2495073
6109,27660,Q2593083
6110,27660,Q3514320
6111,27664,Q362353
6112,27667,Q463565
6113,27674,Q323817
6114,27683,Q1101357
6115,27685,Q4407926
6116,27689,Q673103
6117,27692,Q449220
6118,27695,Q3787509
6119,27704,Q470779
6120,27704,Q654110
6121,27705,Q285908
6122,27706,Q725449
6123,27708,Q3181863
6124,27716,Q491314
6125,27721,Q217324
6126,27722,Q725376
6127,27728,Q285084
6128,27731,Q2207939
6129,27741,Q1261335
6130,27744,Q55460
6131,27746,Q4962397
6132,27762,Q210447
6133,27768,Q106709
6134,27769,Q288815
6135,27772,Q463565
6136,27773,Q315484
6137,27776,Q1150229
6138,27778,Q16196488
6139,27784,Q185421
6140,27788,Q3182021
6141,27790,Q134867
6142,27793,Q1935109
6143,27801,Q948543
6144,27802,Q715330
6145,27802,Q4707232
6146,27803,Q274070
6147,27808,Q95125
6148,27815,Q642942
6149,27816,Q7384262
6150,27820,Q467764
6151,27820,Q1766320
6152,27821,Q51522
6153,27822,Q19519265
6154,27826,Q15461094
6155,27829,Q51564
6156,27830,Q3445566
6157,27831,Q2593
6158,27834,Q122425
6159,27837,Q860608
6160,27838,Q3157514
6161,27839,Q533492
6162,27846,Q2397462
6163,27846,Q13220867
6164,27850,Q5108097
6165,27865,Q2088074
6166,27866,Q303695
6167,27869,Q488294
6168,27873,Q3645498
6169,27873,Q5637614
6170,27873,Q6208616
6171,27878,Q146051
6172,27879,Q7092172
6173,27882,Q465229
6174,27899,Q832252
6175,27899,Q1900489
6176,27899,Q16148751
6177,27904,Q40035
6178,27905,Q2528937
6179,27912,Q1281011
6180,30707,Q43203
6181,30745,Q185421
6182,30749,Q1392079
6183,30793,Q56008
6184,30803,Q212990
6185,30810,Q223687
6186,30812,Q41148
6187,30816,Q295207
6188,30818,Q25144
6189,30820,Q3341067
6190,30822,Q1341001
6191,30822,Q1968839
6192,30825,Q524278
6193,30846,Q3341288
6194,30848,Q22893815
6195,30850,Q470601
6196,30883,Q1616772
6197,30890,Q558109
6198,30892,Q6187572
6199,30894,Q3760228
6200,30898,Q1635281
6201,30994,Q2543651
6202,31000,Q310394
6203,31030,Q51490
6204,31038,Q511101
6205,31049,Q6742516
6206,31083,Q95039
6207,31086,Q470779
6208,31101,Q4974114
6209,31114,Q2556156
6210,31116,Q51581
6211,31123,Q358356
6212,31150,Q315441
6213,31162,Q709076
6214,31184,Q3482244
6215,31193,Q703588
6216,31193,Q1773633
6217,31221,Q693016
6218,31223,Q2071900
6219,31225,Q3524978
6220,31260,Q95111
6221,31297,Q503258
6222,31309,Q13888
6223,31364,Q495980
6224,31367,Q350710
6225,31410,Q60634
6226,31420,Q535018
6227,31422,Q912547
6228,31424,Q61347
6229,31427,Q164131
6230,31431,Q973915
6231,31433,Q5126192
6232,31435,Q910181
6233,31437,Q740758
6234,31445,Q2190976
6235,31522,Q44426
6236,31545,Q55381
6237,31553,Q3161502
6238,31590,Q55381
6239,31610,Q423313
6240,31617,Q269975
6241,31658,Q55400
6242,31660,Q378710
6243,31664,Q454881
6244,31685,Q527862
6245,31692,Q7349709
6246,31694,Q259348
6247,31696,Q561387
6248,31698,Q6504110
6249,31700,Q728360
6250,31702,Q31923
6251,31737,Q52997
6252,31804,Q344854
6253,31851,Q1361631
6254,31867,Q545669
6255,31878,Q311179
6256,31903,Q3352541
6257,31909,Q3182435
6258,31921,Q711415
6259,31923,Q346508
6260,31925,Q346508
6261,31952,Q771774
6262,31973,Q53003
6263,32009,Q5224939
6264,32011,Q223992
6265,32017,Q350903
6266,32019,Q462078
6267,32022,Q16886213
6268,32029,Q677352
6269,32031,Q185655
6270,32031,Q518632
6271,32058,Q350717
6272,32060,Q77465
6273,32116,Q1894037
6274,32139,Q95143
6275,32160,Q51581
6276,32179,Q55392
6277,32213,Q2326442
6278,32234,Q55420
6279,32243,Q16196081
6280,32289,Q3528634
6281,32291,Q25089
6282,32296,Q328483
6283,32298,Q3195793
6284,32300,Q459542
6285,32302,Q5111995
6286,32314,Q19031
6287,32371,Q457250
6288,32387,Q1202851
6289,32392,Q250627
6290,32440,Q3568548
6291,32442,Q524711
6292,32456,Q178713
6293,32460,Q87852
6294,32469,Q51491
6295,32511,Q667128
6296,32515,Q778865
6297,32554,Q378710
6298,32554,Q926096
6299,32554,Q2495073
6300,32582,Q6304487
6301,32584,Q508184
6302,32587,Q3772
6303,32587,Q47284
6304,32587,Q207676
6305,32589,Q1058003
6306,32596,Q2318350
6307,32598,Q888535
6308,32598,Q1368300
6309,32620,Q218022
6310,32632,Q1681299
6311,32649,Q53037
6312,32657,Q69218
6313,32659,Q289512
6314,32666,Q113517874
6315,32728,Q120340
6316,32743,Q2392969
6317,32770,Q236148
6318,32799,Q79016
6319,32862,Q322266
6320,32875,Q51549
6321,32892,Q853
6322,32898,Q152272
6323,32906,Q138477
6324,32914,Q3496511
6325,32917,Q7371
6326,32917,Q13888
6327,32917,Q53004
6328,32917,Q53026
6329,33004,Q598683
6330,33085,Q2846592
6331,33090,Q862383
6332,33124,Q60766
6333,33126,Q95133
6334,33132,Q344384
6335,33138,Q504656
6336,33145,Q365726
6337,33148,Q6176330
6338,33158,Q449104
6339,33162,Q56005
6340,33164,Q357183
6341,33166,Q314935
6342,33171,Q708899
6343,33188,Q507334
6344,33201,Q878548
6345,33237,Q51123
6346,33237,Q547078
6347,33294,Q7830703
6348,33310,Q3588126
6349,33312,Q1349886
6350,33312,Q1628080
6351,33421,Q314287
6352,33435,Q7786709
6353,33437,Q525332
6354,33493,Q38222
6355,33495,Q766818
6356,33499,Q721107
6357,33558,Q730100
6358,33564,Q53006
6359,33615,Q74227
6360,33615,Q2630467
6361,33629,Q693016
6362,33639,Q104870176
6363,33644,Q363989
6364,33646,Q339551
6365,33649,Q2836688
6366,33660,Q103646
6367,33669,Q1738629
6368,33672,Q229598
6369,33677,Q5292164
6370,33679,Q349339
6371,33681,Q47284
6372,33683,Q528132
6373,33725,Q3308160
6374,33781,Q103788
6375,33794,Q25191
6376,33801,Q2088074
6377,33815,Q1900385
6378,33826,Q4275601
6379,33830,Q459542
6380,33834,Q51511
6381,33836,Q214677
6382,33838,Q366172
6383,33880,Q256671
6384,33893,Q250627
6385,33896,Q185421
6386,33896,Q315484
6387,33896,Q704027
6388,33903,Q78717
6389,33966,Q343983
6390,34018,Q432366
6391,34048,Q8877
6392,34072,Q940393
6393,34129,Q7612160
6394,34143,Q458696
6395,34148,Q382389
6396,34150,Q2005037
6397,34153,Q5214665
6398,34153,Q5717193
6399,34162,Q607615
6400,34164,Q3035907
6401,34271,Q723252
6402,34292,Q323285
6403,34312,Q4716899
6404,34319,Q59259
6405,34321,Q40035
6406,34323,Q298255
6407,34326,Q25186
6408,34330,Q5605667
6409,34332,Q2507259
6410,34334,Q503966
6411,34336,Q932508
6412,34338,Q3372049
6413,34338,Q4129653
6414,34359,Q211974
6415,34397,Q1375852
6416,34405,Q298025
6417,34437,Q191755
6418,34450,Q36970
6419,34482,Q360844
6420,34520,Q967544
6421,34523,Q4790340
6422,34528,Q7182199
6423,34530,Q23901307
6424,34532,Q387412
6425,34534,Q363005
6426,34536,Q1699742
6427,34540,Q3846656
6428,34542,Q44131
6429,34800,Q3101437
6430,34811,Q359397
6431,35015,Q1045172
6432,35347,Q472545
6433,35347,Q14949452
6434,35807,Q1161658
6435,35836,Q325396
6436,35957,Q223992
6437,36276,Q84199
6438,36289,Q471010
6439,36363,Q380252
6440,36397,Q5524830
6441,36401,Q25078
6442,36477,Q2092899
6443,36509,Q21280758
6444,36517,Q343293
6445,36519,Q525332
6446,36525,Q471552
6447,36527,Q51516
6448,36529,Q360737
6449,36533,Q3176610
6450,36535,Q298368
6451,36537,Q724098
6452,36708,Q1754329
6453,36708,Q7176909
6454,36850,Q36970
6455,36931,Q702326
6456,37211,Q432366
6457,37240,Q1342745
6458,37380,Q494835
6459,37382,Q193648
6460,37384,Q7340362
6461,37386,Q467484
6462,37444,Q476825
6463,37475,Q316051
6464,37477,Q518696
6465,37495,Q5530860
6466,37545,Q44131
6467,37720,Q558806
6468,37727,Q66867
6469,37729,Q56008
6470,37729,Q6847408
6471,37731,Q85487
6472,37733,Q55422
6473,37736,Q51552
6474,37739,Q110374
6475,37741,Q817863
6476,37830,Q355062
6477,37844,Q3843845
6478,37853,Q944198
6479,37857,Q721300
6480,38038,Q336206
6481,38038,Q3406366
6482,38061,Q726126
6483,38095,Q484522
6484,38159,Q55165
6485,38164,Q213581
6486,38198,Q78952
6487,38294,Q1766199
6488,38304,Q41148
6489,38388,Q1164532
6490,38583,Q113576091
6491,38798,Q263486
6492,38886,Q459349
6493,38992,Q444583
6494,39183,Q160726
6495,39231,Q318287
6496,39234,Q449163
6497,39292,Q23844
6498,39307,Q2856134
6499,39381,Q552814
6500,39400,Q971738
6501,39414,Q2719916
6502,39427,Q28497
6503,39435,Q282033
6504,39444,Q295463
6505,39446,Q518770
6506,39449,Q1983058
6507,39516,Q524544
6508,39715,Q2632767
6509,39801,Q185421
6510,39869,Q133730
6511,40148,Q192990
6512,40278,Q223233
6513,40339,Q1555425
6514,40412,Q1372134
6515,40414,Q766656
6516,40478,Q3568599
6517,40491,Q276186
6518,40578,Q1389817
6519,40581,Q1374828
6520,40583,Q1971984
6521,40597,Q80807690
6522,40614,Q450630
6523,40617,Q966124
6524,40629,Q118817
6525,40723,Q3116260
6526,40732,Q944459
6527,40815,Q312088
6528,40819,Q433893
6529,40826,Q75079
6530,40851,Q295964
6531,40870,Q500611
6532,40946,Q1372139
6533,40955,Q55428
6534,40959,Q286890
6535,40962,Q545351
6536,40966,Q282127
6537,41014,Q53011
6538,41285,Q25089
6539,41527,Q727108
6540,41566,Q432845
6541,41569,Q4465
6542,41571,Q353501
6543,41573,Q446318
6544,41617,Q449349
6545,41627,Q445807
6546,41712,Q1372134
6547,41716,Q1446528
6548,41724,Q1281011
6549,41769,Q777790
6550,41828,Q470798
6551,41863,Q170587
6552,41997,Q8877
6553,42002,Q7648439
6554,42004,Q454022
6555,42007,Q287607
6556,42009,Q350903
6557,42011,Q1181116
6558,42013,Q16240716
6559,42015,Q316051
6560,42018,Q55258
6561,42176,Q1729166
6562,42191,Q269214
6563,42285,Q913284
6564,42418,Q215478
6565,42422,Q335080
6566,42556,Q731331
6567,42559,Q1202851
6568,42602,Q5698860
6569,42602,Q7279258
6570,42632,Q315484
6571,42638,Q2567853
6572,42718,Q1356708
6573,42723,Q358714
6574,42725,Q7026507
6575,42728,Q464903
6576,42730,Q3161100
6577,42732,Q728360
6578,42734,Q3694918
6579,42734,Q7812350
6580,42734,Q7822781
6581,42738,Q336099
6582,42740,Q356303
6583,42761,Q3476760
6584,42943,Q538578
6585,42946,Q36970
6586,42946,Q311219
6587,43289,Q185421
6588,43333,Q299140
6589,43376,Q67266
6590,43396,Q707755
6591,43419,Q1782299
6592,43419,Q3368851
6593,43460,Q380237
6594,43549,Q974566
6595,43556,Q551876
6596,43558,Q923930
6597,43560,Q636003
6598,43677,Q7347357
6599,43679,Q698951
6600,43684,Q4119610
6601,43708,Q126098
6602,43744,Q6073899
6603,43836,Q323076
6604,43869,Q12326435
6605,43871,Q1372455
6606,43904,Q442740
6607,43908,Q113305099
6608,43912,Q919992
6609,43914,Q4679649
6610,43917,Q549570
6611,43919,Q302690
6612,43919,Q936338
6613,43921,Q772798
6614,43928,Q165760
6615,43930,Q521262
6616,43932,Q6198217
6617,43936,Q262130
6618,44004,Q1852104
6619,44020,Q7614659
6620,44020,Q11855619
6621,44020,Q16735198
6622,44022,Q518632
6623,44189,Q721922
6624,44191,Q456008
6625,44193,Q525725
6626,44195,Q314502
6627,44197,Q51559
6628,44199,Q51566
6629,44204,Q443106
6630,44225,Q4062581
6631,44238,Q3939895
6632,44241,Q913154
6633,44243,Q913154
6634,44301,Q276186
6635,44397,Q528132
6636,44399,Q913003
6637,44511,Q7380333
6638,44555,Q57932
6639,44597,Q2296663
6640,44613,Q4492730
6641,44633,Q6173818
6642,44657,Q55391
6643,44665,Q1377534
6644,44694,Q55171
6645,44709,Q5300255
6646,44719,Q10316693
6647,44731,Q8005891
6648,44759,Q945041
6649,44761,Q621818
6650,44773,Q113496619
6651,44777,Q1318058
6652,44788,Q1742430
6653,44828,Q717015
6654,44840,Q518868
6655,44849,Q2965696
6656,44851,Q69344
6657,44864,Q1987021
6658,44889,Q525725
6659,44929,Q6988244
6660,44931,Q55421
6661,44937,Q3361624
6662,44937,Q13455488
6663,44943,Q14629988
6664,44972,Q452794
6665,44974,Q371455
6666,45028,Q55163
6667,45062,Q1095721
6668,45074,Q16244764
6669,45081,Q950697
6670,45106,Q1968839
6671,45175,Q162340
6672,45183,Q948543
6673,45186,Q188137
6674,45208,Q317567
6675,45210,Q356275
6676,45221,Q3177645
6677,45361,Q2310642
6678,45382,Q3018150
6679,45431,Q1626388
6680,45431,Q3991363
6681,45440,Q918283
6682,45442,Q65321
6683,45447,Q103646
6684,45499,Q319204
6685,45501,Q944763
6686,45503,Q946039
6687,45517,Q269214
6688,45517,Q453094
6689,45635,Q348868
6690,45648,Q382599
6691,45658,Q5516151
6692,45662,Q860608
6693,45666,Q2480656
6694,45668,Q1107744
6695,45672,Q547811
6696,45720,Q934964
6697,45722,Q295463
6698,45726,Q18018415
6699,45726,Q20675767
6700,45728,Q489831
6701,45730,Q51489
6702,45732,Q380272
6703,45880,Q193628
6704,45928,Q5107674
6705,45950,Q721219
6706,45969,Q2927155
6707,46062,Q380852
6708,46105,Q981665
6709,46231,Q7610883
6710,46322,Q525109
6711,46335,Q551876
6712,46337,Q2037657
6713,46347,Q2096083
6714,46347,Q7435474
6715,46367,Q3141551
6716,46530,Q220751
6717,46559,Q380237
6718,46559,Q3298143
6719,46572,Q1346651
6720,46574,Q113853281
6721,46578,Q13644887
6722,46578,Q13644938
6723,46664,Q95143
6724,46723,Q55215
6725,46772,Q7150288
6726,46850,Q3369365
6727,46855,Q168693
6728,46862,Q7371
6729,46865,Q323201
6730,46948,Q1523831
6731,46965,Q529803
6732,46967,Q25089
6733,46970,Q350405
6734,46972,Q323076
6735,46974,Q179497
6736,46976,Q28497
6737,47044,Q270097
6738,47099,Q558822
6739,47122,Q254732
6740,47124,Q3180848
6741,47200,Q913128
6742,47200,Q1340718
6743,47202,Q232273
6744,47254,Q1310139
6745,47261,Q7147685
6746,47382,Q242557
6747,47384,Q713032
6748,47423,Q3453777
6749,47446,Q713747
6750,47465,Q25078
6751,47491,Q491314
6752,47516,Q270092
6753,47518,Q7613624
6754,47538,Q938708
6755,47566,Q59821
6756,47610,Q706300
6757,47629,Q55258
6758,47640,Q967544
6759,47644,Q17565526
6760,47646,Q4979971
6761,47721,Q727562
6762,47725,Q484779
6763,47736,Q2835202
6764,47774,Q691361
6765,47793,Q3273787
6766,47793,Q6166571
6767,47810,Q965498
6768,47894,Q55238
6769,47937,Q966124
6770,47950,Q423052
6771,47952,Q318712
6772,47970,Q224754
6773,47978,Q4943297
6774,47997,Q434585
6775,47999,Q5698860
6776,47999,Q7279258
6777,48001,Q212990
6778,48032,Q23301
6779,48043,Q192762
6780,48045,Q2829550
6781,48082,Q126098
6782,48142,Q189526
6783,48150,Q361727
6784,48161,Q716373
6785,48214,Q55411
6786,48262,Q3056411
6787,48304,Q42229
6788,48319,Q588745
6789,48322,Q2394603
6790,48326,Q291141
6791,48342,Q5649872
6792,48385,Q722115
6793,48394,Q219124
6794,48412,Q504461
6795,48414,Q847468
6796,48414,Q4773504
6797,48414,Q6192787
6798,48416,Q362824
6799,48516,Q41148
6800,48518,Q953359
6801,48520,Q3116203
6802,48560,Q316844
6803,48593,Q269692
6804,48596,Q22665760
6805,48598,Q3038028
6806,48638,Q7371
6807,48649,Q1607614
6808,48649,Q4104594
6809,48678,Q6236562
6810,48696,Q670296
6811,48698,Q3740804
6812,48738,Q1344373
6813,48741,Q5236398
6814,48744,Q443995
6815,48774,Q28028
6816,48780,Q25191
6817,48783,Q43203
6818,48872,Q200748
6819,48877,Q518770
6820,48879,Q543563
6821,48883,Q3093926
6822,48982,Q18558
6823,48982,Q3470486
6824,48997,Q57231
6825,49013,Q967182
6826,49110,Q2351528
6827,49130,Q56005
6828,49132,Q449349
6829,49132,Q648093
6830,49220,Q336074
6831,49263,Q16150272
6832,49265,Q945041
6833,49272,Q282033
6834,49274,Q446960
6835,49276,Q888178
6836,49278,Q193648
6837,49280,Q220918
6838,49284,Q725449
6839,49286,Q235555
6840,49314,Q1091339
6841,49347,Q40035
6842,49389,Q347864
6843,49396,Q1372139
6844,49524,Q229598
6845,49530,Q314142
6846,49647,Q924621
6847,49649,Q8301
6848,49651,Q40026
6849,49666,Q721662
6850,49688,Q539685
6851,49735,Q3530284
6852,49772,Q1773566
6853,49793,Q385058
6854,49822,Q36949
6855,49824,Q361336
6856,49910,Q269670
6857,49917,Q51566
6858,49932,Q2071
6859,49957,Q967302
6860,49961,Q657354
6861,50003,Q676051
6862,50005,Q55430
6863,50064,Q103917
6864,50068,Q43203
6865,50147,Q954319
6866,50158,Q1750714
6867,50160,Q185846
6868,50189,Q6211585
6869,50274,Q1354716
6870,50354,Q453683
6871,50356,Q453683
6872,50440,Q6831779
6873,50442,Q431191
6874,50445,Q2525348
6875,50514,Q236148
6876,50601,Q874828
6877,50610,Q36843599
6878,50613,Q108944827
6879,50658,Q350717
6880,50685,Q234630
6881,50740,Q2058690
6882,50792,Q462348
6883,50794,Q936866
6884,50796,Q67791
6885,50798,Q302690
6886,50798,Q936338
6887,50800,Q8353750
6888,50800,Q13359754
6889,50802,Q717498
6890,50804,Q935794
6891,50806,Q913003
6892,50842,Q133730
6893,50851,Q4912387
6894,50872,Q310960
6895,50872,Q1455793
6896,50912,Q25186
6897,50912,Q28028
6898,50912,Q57231
6899,50912,Q106508
6900,50912,Q223992
6901,50912,Q232273
