,wikidataURI,name
26099,Q3085412,François Morel
26100,Q16672178,Raphaele Godin
26101,Q382393,Louis Garrel
26102,Q745858,Henri Langlois
26103,Q1366759,Gilbert Adair
26104,Q4758212,Andrew Parks
26105,Q380634,Pras
26106,Q522739,Prodigy
26107,Q606125,Havoc
26108,Q727115,Mobb Deep
26109,Q929008,Killah Priest
26110,Q2715743,Mia Tyler
26111,Q123174,Vanessa Hudgens
26112,Q234809,Sarah Clarke
26113,Q234847,Nikki Reed
26114,Q897115,Brady Corbet
26115,Q3806825,Jamison Yang
26116,Q4762772,Angelique Bates
26117,Q6886247,Mo McRae
26118,Q7422111,Sarah Blakley-Cartwright
26119,Q7705609,Tessa Ludwick
26120,Q6766603,Mark Arnott
26121,Q255610,Reagan Pasternak
26122,Q1702802,Jon Manfrellotti
26123,Q1317100,Leif Andrée
26124,Q1341700,Tomas Norström
26125,Q1748298,Trond Brænne
26126,Q1780732,Jan Gunnar Røise
26127,Q4568660,Lennart Jähkel
26128,Q5628839,Gard B. Eidsvold
26129,Q11961377,Bjørn Jenseg
26130,Q15283798,Joachim Calmeyer
26131,Q17102449,Karin Lunden
26132,Q288009,Éric Caravaca
26133,Q531482,Isabelle Renauld
26134,Q586641,Lola Naymark
26135,Q2093271,Pierre Boulanger
26136,Q2851282,Anne Suarez
26137,Q3190771,Jérémy Sitbon
26138,Q3286867,Manuel Le Lièvre
26139,Q6085393,Önder Açıkbaş
26140,Q276328,Nicole Maurey
26141,Q2386556,Jean Riveyre
26142,Q2825134,Adrien Borel
26143,Q2853638,Antoine Balpêtré
26144,Q2977664,Claude Laydu
26145,Q3104223,Germaine Stainval
26146,Q3171540,Jean Danet
26147,Q3270686,Léon Arvel
26148,Q3341066,Nicole Ladmiral
26149,Q3416075,Rachel Berendt
26150,Q232376,Anna May Wong
26151,Q1382863,Jesse Fuller
26152,Q1972434,Julanne Johnston
26153,Q3043255,Sōjin Kamiyama
26154,Q3298953,Mathilde Comont
26155,Q7828282,Tote Du Crow
26156,Q94256,Gusti Huber
26157,Q18925192,Robert Boon
26158,Q98399518,William Kirschner
26159,Q691361,Maurizio Nichetti
26160,Q2006565,Néstor Garay
26161,Q3301697,Maurizio Micheli
26162,Q269927,David Mamet
26163,Q1230940,Gene Callahan
26164,Q5801804,Delia Casanova
26165,Q273985,Siobhan Hayes
26166,Q1406701,Fernando Hilbeck
26167,Q1960990,Kitty Courbois
26168,Q2132009,Ida Bons
26169,Q2467948,Hans Veerman
26170,Q3075458,Jake Wood
26171,Q5729797,Blanca Marsillach
26172,Q205000,Shaike Ophir
26173,Q3814467,Ken Gampu
26174,Q3194100,Kathryn Harrold
26175,Q6680677,Lorenzo Clemons
26176,Q6688928,Louise Robey
26177,Q519655,Judith Furse
26178,Q2072654,David Croft
26179,Q3314543,Milton Rosmer
26180,Q5498263,Frederick Leister
26181,Q6688774,Louise Hampton
26182,Q6708323,Lyn Harding
26183,Q7437336,Scott Sunderland
26184,Q728599,Donald May
26185,Q735062,Jimmy Murphy
26186,Q4912238,Billy Booth
26187,Q5150350,Colyer Dupont
26188,Q5230657,David Alan Bailey
26189,Q7365843,Ronnie Dapo
26190,Q15282108,Robert B. Williams
26191,Q16145364,Ricky Kelman
26192,Q28700139,Hank Brandt
26193,Q28700972,Willie Soo Hoo
26194,Q28701118,Dean Moray
26195,Q28701468,Keith Taylor
26196,Q28702645,Gregg Shank
26197,Q28703533,Donnie Carter
26198,Q28703550,Kit Lloyd
26199,Q28703573,Dennis Rush
26200,Q28703589,Kevin Burchett
26201,Q28703873,Eddie Sallia
26202,Q28704082,William Mills
26203,Q28704263,Warren Hsieh
26204,Q28704802,Greger Vigen
26205,Q28705194,Michael Flatley
26206,Q28705417,Sherwood Ball
26207,Q28706185,Johnny Bangert
26208,nown/genid/90fdc45e0ec2277d04027c21dca91126,http://www.wikidata.org/.well-known/genid/90fdc45e0ec2277d04027c21dca91126
26209,nown/genid/9f8749e4357bece05800971fa84fb2d9,http://www.wikidata.org/.well-known/genid/9f8749e4357bece05800971fa84fb2d9
26210,nown/genid/1196d5f29f51c5a9776a9666d82d8591,http://www.wikidata.org/.well-known/genid/1196d5f29f51c5a9776a9666d82d8591
26211,Q1255263,Jason Jones
26212,Q1363921,Sean Bell
26213,Q287923,Ashley Leggat
26214,Q664306,Adam MacDonald
26215,Q3001533,Courtney Taylor-Taylor
26216,Q4859122,Barbara Mamabolo
26217,Q7159777,Pedro Miguel Arce
26218,Q42419133,Gerry Quigley
26219,Q94625501,Zoe
26220,Q94626905,Richard Fitzpatrick
26221,Q94626908,Maggie Oskam
26222,Q94626913,Rachel Oskam
26223,Q94626915,Kyle Kassardjian
26224,Q94626917,Connor Lynch
26225,Q94626919,Bruce McFee
26226,Q94626922,Diane Douglass
26227,Q14535,Fred Armisen
26228,Q96191,Dominic Raacke
26229,Q195718,Kristin Kreuk
26230,Q213824,Jessica Boehrs
26231,Q456358,Scott Mechlowicz
26232,Q1200146,Anetta Keys
26233,Q2546318,Walter Sittler
26234,Q2602612,Travis Wester
26235,Q14917610,Jakub Kohák
26236,Q178077,Maia Morgenstern
26237,Q274314,Rosalinda Celentano
26238,Q325768,Christo Jivkov
26239,Q1141628,Luca Lionello
26240,Q1441013,Francesco De Vito
26241,Q1617703,Toni Bertorelli
26242,Q1683706,Jarreth Merz
26243,Q3724385,Emilio De Marchi
26244,Q3782386,Hafedh Khalifa
26245,Q3838796,Lucio Allocca
26246,Q6695887,Luca De Dominicis
26247,Q16105196,Ted Rusoff
26248,Q234353,Lindsay Price
26249,Q458000,Heather Headley
26250,Q2514,Willy Brandt
26251,Q2518,Helmut Kohl
26252,Q2607,Erich Honecker
26253,Q58592,Daniel Brühl
26254,Q64823,Florian Lukas
26255,Q70727,Michael Gwisdek
26256,Q71698,Katrin Sass
26257,Q74886,Burghart Klaußner
26258,Q108523,Sarah Tkotsch
26259,Q119218,Stefan Walz
26260,Q122292,Hanna Schwamborn
26261,Q236132,Çulpan Xämmatova
26262,Q314033,Harald Juhnke
26263,Q687501,Armin Dillenberger
26264,Q692078,Arndt Schwering-Sohnrey
26265,Q891135,Bojan Heyn
26266,Q1083779,Christine Schorn
26267,Q1148701,Michael Gempart
26268,Q1357070,Ernst-Georg Schwill
26269,Q1468043,Fritz Roth
26270,Q1486052,Hans-Uwe Bauer
26271,Q1577817,Peter Kurth
26272,Q1669479,Svea Timander
26273,Q1691197,Jochen Stern
26274,Q1717287,Jürgen Holtz
26275,Q22344392,Michael Gerber
26276,Q26879385,Eberhard Kirchberg
26277,Q111648550,Nico Ledermüller
26278,Q262162,Louise Lombard
26279,Q229697,Kimberly Wyatt
26280,Q236537,Molly Sims
26281,Q268311,Brande Roderick
26282,Q233876,Teresa Berganza
26283,Q3068640,Marián Aguilera
26284,Q5645381,Hamish McColl
26285,Q16216178,Luke de Woolfson
26286,Q1799576,Margaretha Krook
26287,Q7546,Ingmar Bergman
26288,Q915840,Sigge Fürst
26289,Q5388619,Erik Hell
26290,Q195365,Jeanne Fusier-Gir
26291,Q289588,Étienne Decroux
26292,Q386427,Roger Blin
26293,Q430212,Louis Seigner
26294,Q524300,Ginette Leclerc
26295,Q526024,Sylvie
26296,Q2830989,Albert Brouett
26297,Q2831371,Albert Malbert
26298,Q2898167,Bernard Lancret
26299,Q3060221,Eugène Yvernes
26300,Q3240836,Liliane Maigné
26301,Q3265762,Lucienne Bogaert
26302,Q3288866,Marcel Delaître
26303,Q3311354,Micheline Francey
26304,Q3341024,Nicole Chollet
26305,Q3361647,Palmyre Levasseur
26306,Q3370563,Paul Barge
26307,Q3383956,Pierre Bertin
26308,Q3411493,Pâquerette
26309,Q16221262,Gustave Gallet
26310,Q1287322,Milburn Stone
26311,Q1953913,Murvyn Vye
26312,Q108469,Albrecht Schoenhals
26313,Q308897,Florinda Bolkan
26314,Q772906,Renaud Verley
26315,Q943378,Umberto Orsini
26316,Q1672665,Irina Wanka
26317,Q3047161,Ed Devereaux
26318,Q6238133,John Harvey
26319,Q237331,Hannah Spearritt
26320,Q294326,Damien Hirst
26321,Q465028,John Perkins
26322,Q713489,David Kelly
26323,Q1586435,Harry Burton
26324,Q3371571,Paul Kaye
26325,Q200355,Olivia Wilde
26326,Q236832,Autumn Reeser
26327,Q422310,Chris Marquette
26328,Q530489,Josh Henderson
26329,Q590062,Alonzo Bodden
26330,Q898148,Brandon Iron
26331,Q1079325,Matt Wiese
26332,Q1139261,Jacob Young
26333,Q2924936,Brian Kolodziej
26334,Q347083,Moshe Ivgy
26335,Q528088,Maya Maron
26336,Q528701,Orly Silbersatz
26337,Q528853,Dana Ivgy
26338,Q2908623,Mooki
26339,Q4492743,Vladimir Friedman
26340,Q7058256,Daniel Magon
26341,Q16132188,Eliana Magon
26342,Q3374500,Claire Ross-Brown
26343,Q3806811,Jamie Sives
26344,Q95738082,Susan Vidler
26345,Q107606034,Lisa McKinlay
26346,Q1175878,David Nelson
26347,Q2676755,Lee Philips
26348,Q139890,Zack Snyder
26349,Q369977,Kim Poirier
26350,Q709483,Michael Barry
26351,Q1971756,Scott Reiniger
26352,Q2482130,Hannah Lochner
26353,Q3414958,R. D. Reid
26354,Q24048479,Laura de Carteret
26355,Q108292409,Derek Keurvorst
26356,Q107676406,Gerry Robert Byrne
26357,Q129978,Justin Chatwin
26358,Q3052583,Emmanuel Bilodeau
26359,Q3189622,Julien Poulin
26360,Q267386,Raquel Castro
26361,Q4947519,Elisabeth Falk
26362,Q5612449,Jan Coster
26363,Q5886089,Gunnar Johansson
26364,Q6257313,Ingvar Örner
26365,Q7491035,Shauna Shim
26366,Q272112,Saskia Burmeister
26367,Q4966762,Kris McQuade
26368,Q7679470,Talia Zucker
26369,Q21002577,Philip Barantini
26370,Q111383468,Erika Felton
26371,Q219124,Guillermo del Toro
26372,Q645496,Rupert Evans
26373,Q3644509,Brian Steele
26374,Q4966722,Bridget Hodson
26375,Q6195767,Jim Howick
26376,Q37327938,William Hoyland
26377,Q72401992,Justin Svoboda
26378,Q139610,Zachary Knighton
26379,Q171397,Eddie Irvine
26380,Q240955,Eliza Bennett
26381,Q299394,Klára Issová
26382,Q454724,Barbora Kodetová
26383,Q955124,Yaani King
26384,Q2492049,Joanne Baron
26385,Q2846426,Andrea Verešová
26386,Q5126237,Clare Preuss
26387,Q6139343,James McGowan
26388,Q7422563,Sarah Manninen
26389,Q10857620,Zdeněk Maryška
26390,Q12032940,Lenka Termerová
26391,Q12316378,Henrik Jandorf
26392,Q18684672,Elisabeth Waterston
26393,Q95077946,Jan Nemejovský
26394,Q95730132,Patricia Netzer
26395,Q200566,Cobie Smulders
26396,Q816469,Ben Cotton
26397,Q3195613,Kett Turton
26398,Q1251975,Mickey Welch
26399,Q3387690,Wesley Jonathan
26400,Q350459,Ricardo Chavira
26401,Q351290,Patrick Wilson
26402,Q1327555,Stewart Finlay-McLennan
26403,Q1740231,Kevin Page
26404,Q2108971,Stephen Bruton
26405,Q5212165,Dameon Clarke
26406,Q7383337,Rutherford Cravens
26407,Q60221182,Laura Clifton
26408,Q98282356,Joe Stevens
26409,Q111372477,Robert Prentiss
26410,Q111372478,Francisco Philbert
26411,Q111372481,Flavio Hinojosa
26412,Q111372482,Michael Crabtree
26413,Q111372485,Nathan Price
26414,Q2394970,Tasha Smith
26415,Q3028382,Dino Abbrescia
26416,Q3618941,Antonella Stefanucci
26417,Q3765342,Giorgio Careccia
26418,Q3770374,Giuseppe Cristiano
26419,Q6136422,Susi Sánchez
26420,Q107167867,Mattia Di Pierro
26421,Q20684323,Mary Ellen Kay
26422,Q21935414,Rus Conklin
26423,Q22101855,Edmund Penney
26424,Q23806368,Neyle Morrow
26425,Q28357853,Ted Allan
26426,Q33127621,Paul De Rolf
26427,Q47157008,Madge Meredith
26428,Q47490725,Irene Martin
26429,Q55614778,Jack Mather
26430,Q97275491,Matty Fain
26431,Q97844616,E. J. André
26432,Q106782139,Norman Bartold
26433,Q107049738,Serena Sande
26434,Q391227,Lillian Albertson
26435,Q654900,Fraser Clarke Heston
26436,Q2074382,Peter Coe
26437,Q2563751,Jon Peters
26438,Q2960983,Charlotte Knight
26439,Q3038059,Douglass Dumbrille
26440,Q3127849,Harry Landers
26441,Q3605193,Adeline De Walt Reynolds
26442,Q4934860,Bobby Clark
26443,Q5407917,Eugenia Paul
26444,Q6390409,Kenneth MacDonald
26445,Q6832529,Michael Mark
26446,Q6838787,Mickey Simpson
26447,Q7599886,Stanley Price
26448,Q7817052,Tom Nolan
26449,Q14933734,Norman Leavitt
26450,Q15298602,Keith Richards
26451,Q17278915,Edna Mae Cooper
26452,Q18638543,John Merton
26453,Q1174345,David Emge
26454,Q1700383,John Harrison
26455,Q2149490,Richard France
26456,Q2174565,Rudolph J. Ricci
26457,Q15992933,David Early
26458,Q274975,Shelly Cole
26459,Q359010,Greg Rikaart
26460,Q4805428,Ashley Eckstein
26461,Q50003,Alberto Sordi
26462,Q416057,James Fox
26463,Q1294524,Eric Barker
26464,Q1322220,Yūjirō Ishihara
26465,Q1365832,Tony Hancock
26466,Q434518,Tina Thompson
26467,Q3161874,Jane Lee
26468,Q4898912,Betty Lynn
26469,Q593071,Larry Bishop
26470,Q1026018,Caitlin Keats
26471,Q1193457,Perla Haney-Jardine
26472,Q1139901,James Carpinello
26473,Q16058925,Marcus Johns
26474,Q29328,Brie Larson
26475,Q230609,Ashley Benson
26476,Q239382,Scout Taylor-Compton
26477,Q259064,Christa B. Allen
26478,Q290103,Gia Mantegna
26479,Q530305,Alexandra Kyle
26480,Q2670512,Brittany Curran
26481,Q18638564,Ward Horton
26482,Q267413,Ariel Gade
26483,Q615910,Sam Lerner
26484,Q825317,Daniel Lugo
26485,Q7685083,Tara Karsian
26486,Q552896,Devon Bostick
26487,Q1343691,Munro Chambers
26488,Q2451052,Zoie Palmer
26489,Q5111987,Christopher Britton
26490,Q970132,Mike Doyle
26491,Q6846614,Mike Doyle
26492,Q17581449,Brette Taylor
26493,Q14540,Tina Fey
26494,Q189226,Amanda Seyfried
26495,Q471163,Jonathan Bennett
26496,Q15746737,Luke Hemmings
26497,Q17490243,Krysta Carter
26498,Q56827397,Ely Henry
26499,Q241025,Josie Maran
26500,Q271625,Silvia Colloca
26501,Q680441,Will Kemp
26502,Q1159229,Dana Morávková
26503,Q4497257,Shuler Hensley
26504,Q12032577,Ladislav Ondřej
26505,Q19941703,Jaroslav Vízner
26506,Q92063728,Zuzana Durdinova
26507,Q108239737,Allison Queal
26508,Q937888,Ryan Donowho
26509,Q57118,Diane Kruger
26510,Q298371,Garrett Hedlund
26511,Q355049,Owain Yeoman
26512,Q707158,Nathan Jones
26513,Q922503,Wagner Moura
26514,Q1797433,Rita Cadillac
26515,Q1876795,Luiz Carlos Vasconcelos
26516,Q2361845,Enrique Díaz
26517,Q2628993,Caio Blat
26518,Q2750612,Lázaro Ramos
26519,Q3051231,Gabriel Braga Nunes
26520,Q3244630,Leona Cavalli
26521,Q3460670,Sabotage
26522,Q3653291,Maria Luísa Mendonça
26523,Q5461065,Floriano Peixoto
26524,Q6851819,Milhem Cortaz
26525,Q9641863,Aída Leiner
26526,Q9641870,Ailton Graça
26527,Q10270721,Eduardo Mancini
26528,Q10304406,Ivan de Almeida
26529,Q10321570,Luís Miranda
26530,Q10325096,Marcelo Escorel
26531,Q10336758,Nicolas Trevijano
26532,Q10336882,Nill Marcondes
26533,Q10342186,Oscar Magrini
26534,Q10359025,Rejane Arruda
26535,Q10361089,Ricardo Blat
26536,Q10363506,Robson Nunes
26537,Q10366736,Sabrina Greve
26538,Q10376159,Sérgio Loroza
26539,Q10389068,Vanessa Gerbelli
26540,Q10389785,Vera Mancini
26541,Q10396111,Ângela Correa
26542,Q16337009,Bukassa Kabengele
26543,Q16337277,Clemente Viscaíno
26544,Q16490263,André Ceccato
26545,Q16940050,Delurdes Moraes
26546,Q28070880,Luciano Quirino
26547,Q530377,Meg White
26548,Q600366,"William ""Bill"" Rice"
26549,Q1704907,Taylor Mead
26550,Q7313836,Renée French
26551,Q15256549,E.J. Rodriguez
26552,Q809100,Barry Stokes
26553,Q16239075,Scott Kraft
26554,Q276444,Angela Mao
26555,Q557277,Shih Kien
26556,Q714870,Jim Kelly
26557,Q4696262,Ahna Capri
26558,Q1710546,Juan Luis Buñuel
26559,Q2851658,Annie Fratellini
26560,Q3099901,Gaëtan Bloom
26561,Q3384901,Pierre Edernac
26562,Q3856170,Michael Gornick
26563,Q16018501,Lincoln Maazel
26564,Q2094347,Alistair Cooke
26565,Q2619191,Kristina Anapau
26566,Q5761756,Hildy Parks
26567,Q18684323,Russell Hardie
26568,Q16013313,Elliott Spiers
26569,Q115907592,Jane Bertish
26570,Q347950,Gaspar Noé
26571,Q445167,Laura Mañá
26572,Q716398,Jan Kounen
26573,Q2826070,Affif Ben Badra
26574,Q2853651,Antoine Basler
26575,Q2863035,Arnaud Arbessier
26576,Q3369580,Patrick Lambert
26577,Q3439931,Roland Amstutz
26578,Q16259756,Francia Séguy
26579,Q17636476,Patrick Rocca
26580,Q18391209,Éric Névé
26581,Q464049,Osamu Takizawa
26582,Q1321767,Rentarō Mikuni
26583,Q1488230,Tetsurō Tamba
26584,Q3095179,Nakamura Ganjirō II
26585,Q3098335,Keiko Kishi
26586,Q3311534,Michiyo Aratama
26587,Q3574277,Yūko Mochizuki
26588,Q3814269,Kei Satō
26589,Q4207975,Katsuo Nakamura
26590,Q6875103,Misako Watanabe
26591,Q3435440,Robert Hutton
26592,Q6572984,Francisca Tu
26593,Q238800,Kristina Wayborn
26594,Q468309,Vijay Amritraj
26595,Q2441373,Carole Ashby
26596,Q2856126,Julie Martin
26597,Q7184510,Philip Voss
26598,Q20724264,Ken Norris
26599,Q3473815,Saskia Cohen-Tanugi
26600,Q7253042,Prunella Gee
26601,Q267814,Marsha Hunt
26602,Q439668,Karen Morley
26603,Q815768,Bella Lewitzky
26604,Q2926439,Bruce Lester
26605,Q3293959,Marjorie Wood
26606,Q4885772,Ben Hall
26607,Q4886338,Wilson Benge
26608,Q16220802,Elspeth Dudgeon
26609,Q18716197,Louis Payne
26610,Q21070334,Gwendolyn Logan
26611,Q111365737,Gia Kent
26612,Q111365740,Marten Lamont
26613,Q2130043,Robert Douglas
26614,Q461186,Nathalie Delon
26615,Q534472,Catherine Jourdan
26616,Q1579876,Michel Boisrond
26617,Q2825137,Adrien Cayla-Legrand
26618,Q2939224,Carlo Nell
26619,Q2942215,Cathy Rosier
26620,Q3099086,Gaston Meunier
26621,Q3102301,Georges Billy
26622,Q3158714,Jacques Deschamps
26623,Q3159438,Jacques Léonard
26624,Q3172331,Jean Gold
26625,Q945076,Roy Barcroft
26626,Q1153004,Gordon MacRae
26627,Q2083585,Barbara Lawrence
26628,Q2960984,Charlotte Greenwood
26629,Q1181038,Dean Butler
26630,Q1418333,Patricia Charbonneau
26631,Q5296333,Donna Deitch
26632,Q22988841,Andra Akers
26633,Q265914,Deborah Shelton
26634,Q435249,Annette Haven
26635,Q2403035,Lane Davies
26636,Q1162881,Daniel Taradash
26637,Q2446852,John Thaw
26638,Q5479067,Francesca Buller
26639,Q6829057,Michael Cade
26640,Q7703521,Terrence Stone
26641,Q8007769,William Dennis Hunt
26642,Q16187374,Gene Wolande
26643,Q22667735,J. Michael Patterson
26644,Q23914881,Jerry Giles
26645,Q95710741,Caroline Guthrie
26646,Q108288377,Philip Waley
26647,Q113568812,Ralph Votrian
26648,Q443982,Inga Swenson
26649,Q4019999,William F. Haddock
26650,Q4474985,Judith Lowry
26651,Q5933111,John Bliss
26652,Q536330,Teri Austin
26653,Q529635,Louise Stratten
26654,Q2381374,Zoe Cassavetes
26655,Q1357189,Rupert Davies
26656,Q2158673,Robert Russell
26657,Q5262437,Derek Ware
26658,Q5576468,Godfrey James
26659,Q5760952,Hilary Dwyer
26660,Q7174476,Peter Haigh
26661,Q7405119,Sally Douglas
26662,Q7823384,Tony Selby
26663,Q15460770,Paul Ferris
26664,Q15497351,Nicky Henson
26665,Q17308937,David Webb
26666,Q1645932,Tak Sakaguchi
26667,Q3276529,Kenji Matsuda
26668,Q5752628,Hideo Sakaki
26669,Q19864411,Khalilah Ali
26670,Q522832,Folco Lulli
26671,Q1167073,Darío Moreno
26672,Q3619408,Antonio Centa
26673,Q4020173,William Tubbs
26674,Q15838165,Jimmy Galeota
26675,Q3295171,Martha Sleeper
26676,Q333452,"Charles Grant, 1st Baron Glenelg"
26677,Q353651,Steve James
26678,Q609095,Assi Dayan
26679,Q8019925,William Wallace
26680,Q6681273,Loring Smith
26681,Q2903466,Lillian Roth
26682,Q1387698,R. Paul Butler
26683,Q2866544,Ashley Gardner
26684,Q4893662,Bernard Spear
26685,Q6834963,Michael Trubshawe
26686,Q53103828,Robin Hawdon
26687,Q253239,Simone Simon
26688,Q2959471,Charles Jordan
26689,Q5539345,George Ford
26690,Q109502033,Dynamite
26691,Q3386466,Pierre Olaf
26692,Q7172974,Peter Bromilow
26693,Q7634035,Sue Casey
26694,Q30609128,Anthony Rogers
26695,Q111794938,Nicolas Beauvy
26696,Q111794939,Gary Marshal
26697,Q111794940,Gary Marsh
26698,Q7358844,Roger Robinson
26699,Q243121,Gretchen Franklin
26700,Q251988,Ángel del Pozo
26701,Q313289,Richard Adams
26702,Q526918,Nicole Calfan
26703,Q668759,Eduardo Fajardo
26704,Q1527837,Gitty Darugar
26705,Q7052053,Norman Chappell
26706,Q7087679,Oliver MacGreevy
26707,Q21207176,Tom Buchanan
26708,Q21207223,Lucy Tiller
26709,Q21207257,Richard Adams
26710,Q21207282,Tyrone Cassidy
26711,Q269791,Daphne Maxwell Reid
26712,Q2012872,Dorothy Phillips
26713,Q3484273,Simon Fenton
26714,Q444570,Jean-Paul Roussillon
26715,Q536594,Lise Delamare
26716,Q1678111,Jacques Spiesser
26717,Q3014594,Daniel Rialet
26718,Q3173490,Jean Mercure
26719,Q3270018,Léa Gabriele
26720,Q3592769,Évelyne Didi
26721,Q5927142,Jason Presson
26722,Q460917,Trần Nữ Yên Khê
26723,Q686316,Raymond Devos
26724,Q3029698,Dirk Sanders
26725,Q3246719,Roger Dutoit
26726,Q3367266,Pascal Aubier
26727,Q3561569,Viviane Blassel
26728,Q3817022,Krista Nell
26729,Q369428,Paul Gégauff
26730,Q440036,Juliet Berto
26731,Q447507,Anne Wiazemsky
26732,Q3309344,Michel Cournot
26733,Q3473050,Sanvi Panou
26734,Q3560784,Virginie Vignon
26735,Q3573442,Yves Afonso
26736,Q713014,Nikolay Cherkasov
26737,Q1045279,Nikolay Okhlopkov
26738,Q1971562,Andrei Abrikosov
26739,Q4088190,Sergei Blinnikov
26740,Q4154700,Aleksandra Sergeevna Danilova
26741,Q4176878,Vladimir Ershov
26742,Q4197091,Valentina Ivashova
26743,Q4284170,Varvara Massalitinova
26744,Q4322649,Vasily Novikov
26745,Q4336672,Dmitry Orlov
26746,Q4395562,Naum Rogozhin
26747,Q4482606,Lev Fenin
26748,Q730680,Todd Armstrong
26749,Q1251845,Doug Robinson
26750,Q3019152,Davinia Taylor
26751,Q4756941,Andrew Faulds
26752,Q95887728,Aldo Cristiani
26753,Q11354933,Eiko Miyoshi
26754,Q11359731,Kichijirō Ueda
26755,Q11373041,Shōbun Inoue
26756,Q11382174,Takamaru Sasaki
26757,Q11399327,Takeshi Katō
26758,Q11462277,Asao Koike
26759,Q11558450,Chieko Naniwa
26760,Q133787,Riccardo Scamarcio
26761,Q556294,Luigi Lo Cascio
26762,Q923626,Giusto Lo Piparo
26763,Q944553,Alessio Boni
26764,Q2249919,Maya Sansa
26765,Q3651404,Camilla Filippi
26766,Q3680061,Claudio Gioè
26767,Q3712957,Domenico Centamore
26768,Q3737626,Fabio Camilli
26769,Q3740386,Fausto Maria Sciarappa
26770,Q3768113,Giovanni Scifoni
26771,Q3770631,Giuseppe Gandini
26772,Q3827757,Laura Di Mariano
26773,Q3938558,Roberto Accornero
26774,Q3964756,Sonia Bergamasco
26775,Q4007672,Valentina Carnelutti
26776,Q15080245,Maria Grazia Bon
26777,Q16572487,Lidia Vitale
26778,Q21934625,Michele Melega
26779,Q2979356,Clinton Sundberg
26780,Q256061,Tom Cavanagh
26781,Q447929,Jane McGregor
26782,Q465336,Randy Harrison
26783,Q859899,Chad Faust
26784,Q6437873,Kristian Ayre
26785,Q315024,Reinaldo Arenas Fuentes
26786,Q10555413,Carlos Alvarez
26787,Q1354341,Paul Pena
26788,Q66107,Henry Kissinger
26789,Q381486,Nour El-Sherif
26790,Q528141,Keren Mor
26791,Q1347933,Kumiko Asō
26792,Q6124568,Jake Bern
26793,Q7683939,Tanvi Azmi
26794,Q16507451,Aleksandar Seksan
26795,Q19668922,Džana Pinjo
26796,Q20438470,Tatjana Šojić
26797,Q1385774,William Joyce
26798,Q251144,Brian Tyler
26799,Q273340,Deborah Van Valkenburgh
26800,Q724812,Michael Beck
26801,Q781753,Marcelino Sánchez
26802,Q999318,Buck Hill
26803,Q1138633,Craig R. Baxley
26804,Q2262372,Dorsey Wright
26805,Q259845,Tracy Scoggins
26806,Q313793,Carlos Bernard
26807,Q653918,Jerry Doyle
26808,Q2100031,Carrie Dobro
26809,Q504338,Joshua Cox
26810,Q4347097,Birgitta Valberg
26811,Q4568952,Tor Isedal
26812,Q4972722,Birgitta Pettersson
26813,Q5960786,Oscar Ljung
26814,Q432316,Donald Sinden
26815,Q1158727,Henry Kolker
26816,Q44485984,Wade Crosby
26817,Q3381855,Phyllis Gordon
26818,Q5901999,Horace McMahon
26819,Q531336,Helen Vinson
26820,Q95814029,Ralph Brooks
26821,Q32788,Stella Adler
26822,Q1706471,Joseph Anthony
26823,Q3934807,Richard H. Hall
26824,Q10319878,Lou Lubin
26825,Q78888,Elissa Landi
26826,Q522582,Penny Singleton
26827,Q1597198,Richard Cramer
26828,Q6792315,Maude Turner Gordon
26829,Q28357711,Teddy Hart
26830,Q991579,Bruce Cowling
26831,Q1510295,William Bishop
26832,Q3381095,Phillip Reed
26833,Q19872703,Douglas Wood
26834,Q1778862,Lucas Gregorowicz
26835,Q708480,Vincent Zhao
26836,Q709927,Josephine Siao
26837,Q707210,Christopher Gartin
26838,Q1893397,Marcelo Tubert
26839,Q21289627,José Ramón Rosario
26840,Q3181206,John Carson
26841,Q13360334,Michael Ripper
26842,Q7886491,James Ellison
26843,Q3553706,Valerie Buhagiar
26844,Q218122,Robert Morse
26845,Q3143556,Hy Averback
26846,Q3560684,Virginia Sale
26847,Q4771947,Anthony 'Scooter' Teague
26848,Q6377110,Kathryn Reynolds
26849,Q6792645,Maureen Arthur
26850,Q6939366,Murray Matheson
26851,Q7349078,Robert Q. Lewis
26852,Q7851089,Tucker Smith
26853,Q16012861,Carl Princi
26854,Q268604,Rita Coolidge
26855,Q7377710,Rudy Wurlitzer
26856,Q516106,Franca Bettoia
26857,Q1117124,Franco Gasparri
26858,Q3724636,Emma Danieli
26859,Q519683,Maria Monti
26860,Q630643,David Warbeck
26861,Q706538,Rik Battaglia
26862,Q1124850,Franco Graziosi
26863,Q2101171,Poldo Bendandi
26864,Q3854540,Memè Perlini
26865,Q3874040,Nazzareno Natale
26866,Q3941540,Rosita Toros
26867,Q4105723,Isela Vega
26868,Q6036222,Mónica Miguel
26869,Q609931,Norman Shelley
26870,Q3101416,George Belbin
26871,Q3556031,Veronica Carlson
26872,Q7344031,Robert Ellis
26873,Q3494124,Liz Renay
26874,Q2456624,Keiko Awaji
26875,Q3791680,Ichirō Sugai
26876,Q422289,Toshiko Higuchi
26877,Q3316207,Misa Uehara
26878,Q1618,Charles Lindbergh
26879,Q36023,Calvin Coolidge
26880,Q57175,Sepp Dietrich
26881,Q60131,Max Amann
26882,Q80048,Al Capone
26883,Q83059,Saul Bellow
26884,Q84386,Bruno Bettelheim
