,wikidataURI,name
1706,Q6213554,Joel Hershman
1707,Q561133,David Wain
1708,Q263730,Alejandro Jodorowsky
1709,Q1651660,Paul Bartel
1710,Q16731822,Albert Magnoli
1711,Q113586135,Jay Levey
1712,Q36843426,Robert Klane
1713,Q167023,Karel Reisz
1714,Q723745,Frank Henenlotter
1715,Q238315,Claire Denis
1716,Q274411,Édouard Molinaro
1717,Q7615002,Steven M. Martin
1718,Q3387973,Piet Kroon
1719,Q7817597,Tom Sito
1720,Q1712168,Julie Davis
1721,Q96739386,Blair Hayes
1722,Q1274453,Michael Tollin
1723,Q49017,Hugh Laurie
1724,Q436712,Ben Elton
1725,Q319849,Lukas Moodysson
1726,Q29530253,Maria Ripoll
1727,Q515095,Tim Blake Nelson
1728,Q36475856,Charles T. Kanganis
1729,Q495748,Shin Sang-ok
1730,Q3437083,Robin Hardy
1731,Q70603306,Mark Brown
1732,Q720615,Michael Cuesta
1733,Q1424757,Mark Jonathan Harris
1734,Q3014648,Daniel Sackheim
1735,Q16730994,Jacob Kornbluth
1736,Q15458432,Cory McAbee
1737,Q3101452,George Butler
1738,Q55443,Sergio Corbucci
1739,Q726105,Vladimir Menshov
1740,Q5534433,Geoffrey Barkas
1741,Q573730,Anthony Page
1742,Q348059,Franc Roddam
1743,Q1668173,Rudolph Maté
1744,Q106271511,Eric Hannah
1745,Q254152,Lucrecia Martel
1746,Q262479,Samuel Fuller
1747,Q66774,Ulli Lommel
1748,Q44515,Claude Pinoteau
1749,Q464973,Nancy Walker
1750,Q54480040,Joel Oliansky
1751,Q3434224,Rob Pritts
1752,Q232941,Christine Lahti
1753,Q30924702,Hirotsugu Kawasaki
1754,Q113119066,Dorian Walker
1755,Q5858604,Stephen Low
1756,Q6984188,Neal Slavin
1757,Q2031570,Steve Beck
1758,Q16730387,Jonathan Teplitzky
1759,Q711022,Richard Kelly
1760,Q718596,Robert Guédiguian
1761,Q357627,Pete Docter
1762,Q62566782,David Atkins
1763,Q18543326,Emmett Malloy
1764,Q18543340,Brendan Malloy
1765,Q670296,Todd Field
1766,Q323243,Irving Rapper
1767,Q2158298,Robert Moore
1768,Q983068,Dominique Deruddere
1769,Q3081707,Ib Melchior
1770,Q3161072,James Fargo
1771,Q3498879,Steve Carver
1772,Q16193642,Harry Hook
1773,Q320259,Kevin Connor
1774,Q860608,John Moore
1775,Q113351855,Scott J. Gill
1776,Q7147685,Patrick Stettner
1777,Q313497,Danis Tanović
1778,Q55388,René Clair
1779,Q78719,Josef von Sternberg
1780,Q6213472,Joel Gallen
1781,Q657354,Richard Eyre
1782,Q55211,Mohsen Makhmalbaf
1783,Q2744017,Ray Lawrence
1784,Q5112903,Christopher Morahan
1785,Q489540,Lamont Johnson
1786,Q3176432,Jeff Bleckner
1787,Q766818,Jesse Dylan
1788,Q3180848,John A. Davis
1789,Q28497,Marc Forster
1790,Q6984121,Neal Jimenez
1791,Q950697,Christophe Gans
1792,Q698710,Tsai Ming-liang
1793,Q3852272,Matthew Robbins
1794,Q241546,Lone Scherfig
1795,Q1635281,Mike Binder
1796,Q599657,Douglas Trumbull
1797,Q34012,Marlon Brando
1798,Q710763,Wang Xiaoshuai
1799,Q2571816,Kazuki Akane
1800,Q548823,Denis Villeneuve
1801,Q2609816,Rintaro
1802,Q5524788,Gary Burns
1803,Q5268203,Dewey Nicks
1804,Q1688756,Jez Butterworth
1805,Q1766199,Sturla Gunnarsson
1806,Q323076,Shawn Levy
1807,Q22016598,Billy Morrissette
1808,Q959677,Allan Dwan
1809,Q379811,Daniel Stern
1810,Q5296833,Donovan Cook
1811,Q9069962,Robin Budd
1812,Q967544,Jay Chandrasekhar
1813,Q112467753,Michael Kalesniko
1814,Q23829999,Barry Skolnick
1815,Q3827140,Larry Fessenden
1816,Q2593083,Yoshiaki Kawajiri
1817,Q4909786,Bill Kroyer
1818,Q3814796,Kevin Bray
1819,Q2127063,Rafal Zielinski
1820,Q322656,James L. Conway
1821,Q4859217,Barbara Peeters
1822,Q218022,Alain Resnais
1823,Q508248,Andrew V. McLaglen
1824,Q5482904,Eric Karson
1825,Q921434,Gilbert Cates
1826,Q185655,Chris Wedge
1827,Q518632,Carlos Saldanha
1828,Q2916196,Élie Chouraqui
1829,Q970879,Charles Herman-Wurmfeld
1830,Q2939309,Carlos Bolado
1831,Q6318386,Justine Shapiro
1832,Q983092,David Butler
1833,Q3157204,Jack Hazan
1834,Q114220708,Paul Glickler
1835,Q3163259,Jay Sandrich
1836,Q3028216,Kenji Misumi
1837,Q3435420,Robert Houston
1838,Q354133,Dick Lowry
1839,Q104049,Sidney Poitier
1840,Q1400238,Wallace Wolodarsky
1841,Q113517868,Pete Jones
1842,Q2296698,David Gordon Green
1843,Q1361200,John Lee Hancock
1844,Q84199,Michael Haneke
1845,Q117071,Laurent Cantet
1846,Q834121,Walt Becker
1847,Q6247958,John McKay
1848,Q1740242,Kevin Rafferty
1849,Q6167893,Jayne Loader
1850,Q7191821,Pierce Rafferty
1851,Q110374,Bill Paxton
1852,Q126098,Michel Gondry
1853,Q1616772,Joel Zwick
1854,Q95119,Delmer Daves
1855,Q1349456,John Patrick Shanley
1856,Q53003,Roberto Rossellini
1857,Q532444,Fabián Bielinsky
1858,Q285856,Bart Freundlich
1859,Q472868,James Isaac
1860,Q465229,Stacy Peralta
1861,Q520038,Christine Jeffs
1862,Q444583,D.J. Caruso
1863,Q168693,Jean-Pierre Melville
1864,Q721417,Tom Mankiewicz
1865,Q13382715,Milton Katselas
1866,Q862400,Bill Rebane
1867,Q1279422,Charles Haid
1868,Q3048492,Ed Decter
1869,Q324937,Mikhail Kalatozov
1870,Q3132619,Henry Bean
1871,Q269497,Kelly Asbury
1872,Q28842910,Lorna Cook
1873,Q245808,Roman Coppola
1874,Q1174792,David Hugh Jones
1875,Q264276,Callie Khouri
1876,Q3745742,Finn Taylor
1877,Q139509,Zacharias Kunuk
1878,Q7173174,Peter Care
1879,Q2527608,Dan Attias
1880,Q213581,Anatole Litvak
1881,Q459814,Marshall Brickman
1882,Q113155374,Jesse Vaughan
1883,Q201641,Chris Sanders
1884,Q1181049,Dean DeBlois
1885,Q3541837,Tuck Tucker
1886,Q112476565,Anthony Abrams
1887,Q113305140,Adam Larson Broder
1888,Q18816104,Tom Ropelewski
1889,Q3308337,Michael Lindsay-Hogg
1890,Q655250,Craig McCracken
1891,Q7416621,Sandra Goldbacher
1892,Q3182498,John Stainton
1893,Q1323347,Shunji Iwai
1894,Q724208,Yvan Attal
1895,Q360844,Anthony Asquith
1896,Q7174448,Peter H. Hunt
1897,Q1332531,Ellory Elkayem
1898,Q924621,Gary Winick
1899,Q113139174,Chris Ver Wiel
1900,Q1161658,Daniel Mann
1901,Q25266110,Perry Andelin Blake
1902,Q558822,Gabriele Muccino
1903,Q1616941,Babak Payami
1904,Q703513,Roy Andersson
1905,Q70953,Sandra Nettelbeck
1906,Q538145,Mark Romanek
1907,Q2444787,Raja Amari
1908,Q4794392,Arna Selznick
1909,Q5210621,Dale Schott
1910,Q3024518,Desmond Davis
1911,Q1806583,Robert D. Webb
1912,Q7597697,Stan Hough
1913,Q117846442,Rich Murray
1914,Q164131,John Polson
1915,Q2005037,Tim Story
1916,Q525332,Louis Leterrier
1917,Q676051,Corey Yuen
1918,Q453371,Claude Miller
1919,Q1016897,Burr Steers
1920,Q7146670,Patrick Hasburgh
1921,Q310394,Alan Alda
1922,Q19962681,Michael Campus
1923,Q323702,Franco Amurri
1924,Q786712,Burt Kennedy
1925,Q435029,Clarence Brown
1926,Q726925,Juan J. Campanella
1927,Q60634,Oliver Hirschbiegel
1928,Q6631232,Wych Kaosayananda
1929,Q4932299,Bob Dolman
1930,Q721662,Steven Shainberg
1931,Q1342745,Eugene Jarecki
1932,Q22079593,Kevin Donovan
1933,Q768946,Gérard Krawczyk
1934,Q6848167,Mike Nawrocki
1935,Q12969418,Phil Vischer
1936,Q356275,Paul Greengrass
1937,Q18018415,Anthony Russo
1938,Q20675767,Joe Russo
1939,Q3518918,Terry O. Morse
1940,Q336282,Rick Moranis
1941,Q2627090,Dave Thomas
1942,Q327493,Arthur Lubin
1943,Q1063493,Robert McKimson
1944,Q7331376,Rick Famuyiwa
1945,Q3644473,Brian Koppelman
1946,Q3703233,David Levien
1947,Q7175267,Peter Kosminsky
1948,Q113547625,Christian Charles
1949,Q735821,Patricia Cardoso
1950,Q113377817,Hilary Birmingham
1951,Q178713,Isao Takahata
1952,Q19360254,William Wiard
1953,Q441994,Alberto De Martino
1954,Q3116573,Greydon Clark
1955,Q53052,Stefano Vanzina
1956,Q112231838,John Alan Schwartz
1957,Q36486276,Bruce D. Clark
1958,Q721037,Stanisław Bareja
1959,Q6388471,Ken Shapiro
1960,Q2042487,Ovidio G. Assonitis
1961,Q1351715,Georges Lautner
1962,Q2394603,Jeff Tremaine
1963,Q5082704,Charles Stone III
1964,Q3041933,Dylan Kidd
1965,Q1361382,Ken Hughes
1966,Q1386549,Robert Parrish
1967,Q3431258,Richard Talmadge
1968,Q6285469,Joseph McGrath
1969,Q967182,Michael Lembeck
1970,Q2309468,Carlos Carrera
1971,Q113351866,Paul Justman
1972,Q7615350,Steven Vidler
1973,Q720723,Paul Gross
1974,Q944459,Neil Marshall
1975,Q117479,Melville Shavelson
1976,Q694877,Yves Robert
1977,Q386024,William A. Graham
1978,Q53035,Massimo Troisi
1979,Q5620782,Gus Trikonis
1980,Q6758406,Marcus Raboy
1981,Q508184,Rebecca Miller
1982,Q2365772,Seth Kearsley
1983,Q1287882,Robert Harmon
1984,Q113119072,Dan Hoskins
1985,Q557323,Aleksei Balabanov
1986,Q381944,Eldar Ryazanov
1987,Q777790,Petter Næss
1988,Q6810275,Meir Zarchi
1989,Q673315,Cy Endfield
1990,Q5478210,Franc. Reyes
1991,Q165760,Kurt Wimmer
1992,Q185421,Takashi Miike
1993,Q1349134,Juliusz Machulski
1994,Q4662210,Aaron Lipstadt
1995,Q1442551,Franco Castellano
1996,Q1526349,Giuseppe Moccia
1997,Q6529244,Les Blank
1998,Q2376327,Tom Brady
1999,Q461315,Juan Carlos Fresnadillo
2000,Q3269591,Lynne Ramsay
2001,Q716069,Jiang Wen
2002,Q42101,Denzel Washington
2003,Q1892718,Marc Lawrence
2004,Q936866,Joe Carnahan
2005,Q40645,Ludwig Berger
2006,Q55221,Alexander Korda
2007,Q218845,Zoltan Korda
2008,Q261997,William Cameron Menzies
2009,Q3528710,Tim Whelan
2010,Q569824,Just Jaeckin
2011,Q36791483,Thomas Michael Donnelly
2012,Q353501,Rob Marshall
2013,Q2420333,Menno Meyjes
2014,Q1927170,Michael Coldewey
2015,Q95810931,Michel L. Lemire
2016,Q117611042,Michel Lemire
2017,Q2438469,Todd Louiso
2018,Q5006295,C. B. Harding
2019,Q343293,Fernando Meirelles
2020,Q3033796,Kátia Lund
2021,Q211415,Edward James Olmos
2022,Q3335603,Nancy Savoca
2023,Q19666266,Jonathan Wacks
2024,Q453683,Julien Duvivier
2025,Q2413805,David Greenwalt
2026,Q953359,Jonathan Liebesman
2027,Q519606,André Heller
2028,Q1408156,Othmar Schmiderer
2029,Q3339869,Nikos Mastorakis
2030,Q3375631,Perry Henzell
2031,Q6524700,León Ichaso
2032,Q7308298,Reggie Rock Bythewood
2033,Q24635079,Keith Fulton
2034,Q24635089,Louis Pepe
2035,Q361727,Lucky McKee
2036,Q380265,Ryū Murakami
2037,Q3431254,Richard T. Heffron
2038,Q1442364,Jules Bass
2039,Q1983712,Arthur Rankin Jr.
2040,Q7008165,Paolo Taviani
2041,Q10392130,Vittorio Taviani
2042,Q3180109,Joe Layton
2043,Q170256,Chris Marker
2044,Q113456853,Pierre De Moro
2045,Q5365669,Elliott Hong
2046,Q14071448,Piers Haggard
2047,Q113586138,Robert J. Rosenthal
2048,Q21756880,Steve Trenbirth
2049,Q3216065,Lætitia Colombani
2050,Q2156838,Robert Dalva
2051,Q707321,Guy Green
2052,Q508182,Michael Gordon
2053,Q236148,Susanne Bier
2054,Q1902549,Mars Callahan
2055,Q2906571,Dover Kosashvili
2056,Q489095,Kim Tae-gyun
2057,Q954319,Glen Morgan
2058,Q455370,Jonas Åkerlund
2059,Q3161154,James Hill
2060,Q269975,Anthony Mann
2061,Q939550,Henry Levin
2062,Q533492,Hideo Nakata
2063,Q6914338,Mort Nathan
2064,Q4109,Chris Rock
2065,Q3376892,Peter Sollett
2066,Q723867,Shin'ichirō Watanabe
2067,Q513402,Ed Solomon
2068,Q551876,Justin Lin
2069,Q298255,Rob Zombie
2070,Q957118,Paul Hunter
2071,Q6551835,Linda Mendoza
2072,Q561124,Jacques Perrin
2073,Q3158553,Jacques Cluzaud
2074,Q3309406,Michel Debats
2075,Q491314,Anders Thomas Jensen
2076,Q827379,Bert Ira Gordon
2077,Q19667880,Sam Jones
2078,Q343983,Henry Winkler
2079,Q1340499,Gérard Lauzier
2080,Q97120101,Jordan Melamed
2081,Q16146231,Daniel Algrant
2082,Q6175864,Jeffrey Blitz
2083,Q6194909,Jim Fall
2084,Q457410,Karen Moncrieff
2085,Q172261,John Malkovich
2086,Q31923,Bahman Ghobadi
2087,Q113351891,Miles Swain
2088,Q167522,Baltasar Kormákur
2089,Q3496492,Stan Lathan
2090,Q7014940,Joel Silberg
2091,Q2652795,Angela Christlieb
2092,Q3498593,Stephen Kijak
2093,Q4647972,A. J. Schnack
2094,Q82234,Emanuele Crialese
2095,Q3616273,Andrew Jarecki
2096,Q449163,Niki Caro
2097,Q3170092,Jean-Xavier de Lestrade
2098,Q1384550,George Marshall
2099,Q940924,Lionel Jeffries
2100,Q55193,Dziga Vertov
2101,Q263148,Robert J. Flaherty
2102,Q282787,Derek Jarman
2103,Q470104,Johnnie To
2104,Q616410,Wai Ka-fai
2105,Q44426,Rainer Werner Fassbinder
2106,Q6834595,Michael Steinberg
2107,Q113377809,Clark L. Paylow
2108,Q1376875,Aleksandr Rogozhkin
2109,Q3528634,Tim Fywell
2110,Q5126192,Clare Kilner
2111,Q114158011,Jordan Susman
2112,Q940107,Matteo Garrone
2113,Q722115,Larry Charles
2114,Q1393077,Gregor Jordan
2115,Q1606898,Todd Graff
2116,Q1398481,Fernando León de Aranoa
2117,Q5528158,Gavin Grazer
2118,Q5314364,Duncan Gibbins
2119,Q1177114,David Peoples
2120,Q27351,Senkichi Taniguchi
2121,Q430804,Peter Mullan
2122,Q1095721,Clark Johnson
2123,Q7497770,Shinsuke Sato
2124,Q5214683,Dana Brown
2125,Q25120,Pier Paolo Pasolini
2126,Q72642565,Casey La Scala
2127,Q311179,Stephen Chow
2128,Q14071638,Shari Springer Berman
2129,Q14071714,Robert Pulcini
2130,Q1703282,Jonathan Prince
2131,Q518244,André de Toth
2132,Q55402,Yasujirō Ozu
2133,Q518366,Robert Hamer
2134,Q8009739,William Gazecki
2135,Q358970,James Robinson
2136,Q14120433,J.T.S. Moore
2137,Q13888,Luchino Visconti
2138,Q711914,Gordon Chan
2139,Q3064959,Vladimír Michálek
2140,Q5347580,Efram Potelle
2141,Q6451383,Kyle Rankin
2142,Q15505574,Helen Stickler
2143,Q299140,Deepa Mehta
2144,Q1372134,Shane Meadows
2145,Q24640016,Randy Barbato
2146,Q358714,Eli Roth
2147,Q5606156,Greg Pritikin
2148,Q4977028,Bruce A. Evans
2149,Q15433648,Howard Storm
2150,Q3176532,Jeff Lieberman
2151,Q336099,Len Wiseman
2152,Q460719,Eric Till
2153,Q1551755,Hans Kyser
2154,Q730064,Émile Gaudreault
2155,Q232273,Isabel Coixet
2156,Q3340680,Nicolas Philibert
2157,Q545274,Sylvain Chomet
2158,Q3502158,Stephanie Black
2159,Q538608,Héctor Babenco
2160,Q4293928,Gilles Mimouni
2161,Q553819,Gabriel Axel
2162,Q518692,Richard Tuggle
2163,Q516987,Elem Klimov
2164,Q18055866,John Fawcett
2165,Q3440795,Adam Bernstein
2166,Q36846565,Ron Casden
2167,Q36791796,Michael Karbelnikoff
2168,Q514527,Tom McCarthy
2169,Q1680208,James Cox
2170,Q1332810,José Padilha
2171,Q61347,Uwe Boll
2172,Q77399,Marcus Nispel
2173,Q2001087,Peter Hedges
2174,Q1052320,Takashi Yamazaki
2175,Q19822599,Robert Walker
2176,Q22115062,Aaron Blaise
2177,Q976248,Peter Collinson
2178,Q725773,Bob Gale
2179,Q8353750,Danny Pang Phat
2180,Q13359754,Oxide Pang Chun
2181,Q957202,Sidney Lanfield
2182,Q2679090,Billy Ray
2183,Q113017698,Kim Bartley
2184,Q113017727,Donnacha O'Briain
2185,Q110748,Rolf Schübel
2186,Q355300,Richard Curtis
2187,Q3329419,Nathaniel Kahn
2188,Q15452041,Lauren Lazin
2189,Q16150272,Steve Anderson
2190,Q484864,Bo Welch
2191,Q7436460,Scott Hamilton Kennedy
2192,Q453494,Lucy Walker
2193,Q2325554,Alexandra Pelosi
2194,Q4662224,Aaron Lubarsky
2195,Q728396,Alberto Cavalcanti
2196,Q810020,Basil Dearden
2197,Q51127,Carl Theodor Dreyer
2198,Q313190,René Clément
2199,Q141673,Jack Conway
2200,Q153527,Fred Niblo
2201,Q76552,Robert Wiene
2202,Q6832210,Michael Lessac
2203,Q55264,Charles Laughton
2204,Q542003,Menahem Golan
2205,Q29250,Bill Murray
2206,Q714651,Rodrigo García
2207,Q3525854,Thornton Freeland
2208,Q1101927,Clive Donner
2209,Q78639,Max Reinhardt
2210,Q83158,Jean Cocteau
2211,Q51123,D. W. Griffith
2212,Q2865325,Arthur Rosson
2213,Q367073,Donald Crisp
2214,Q41131,Melvin Frank
2215,Q544016,Norman Panama
2216,Q706678,Lloyd Bacon
2217,Q156178,Leslie Howard
2218,Q597230,Marcel Camus
2219,Q1971705,Norman Z. McLeod
2220,Q1642821,Thomas Riedelsheimer
2221,Q55384,Henri-Georges Clouzot
2222,Q3849511,Mark Jones
2223,Q5771603,Hiroyuki Yamaga
2224,Q365141,Philippe de Broca
2225,Q7364111,Ron Mann
2226,Q7815946,Tom Gilroy
2227,Q772798,Wayne Kramer
2228,Q6273532,Jonathan Karsh
2229,Q1058003,Bille Woodruff
2230,Q935794,Peter Webber
2231,Q525463,Vadim Perelman
2232,Q456910,Patty Jenkins
2233,Q7634026,Sue Brooks
2234,Q79453295,Joan Churchill
2235,Q167683,John Hamburg
2236,Q1363428,Joseph Kahn
2237,Q8215518,Siddiq Barmak
2238,Q51549,Jacques Tati
2239,Q3161448,James Tinling
2240,Q1402886,Louis J. Gasnier
2241,Q934345,L. Q. Jones
2242,Q106685,Andrzej Wajda
2243,Q964774,Chatrichalerm Yugala
2244,Q2446029,Eric Bress
2245,Q3156821,J. Mackye Gruber
2246,Q2964872,Chris Stokes
2247,Q1022522,C. Jay Cox
2248,Q3099599,Gavin O'Connor
2249,Q1873071,Lucas Belvaux
2250,Q6489964,Larry Blamire
2251,Q5210598,Dale Resteghini
2252,Q229598,Catherine Hardwicke
2253,Q740643,Bent Hamer
2254,Q1451016,François Dupeyron
2255,Q55391,Robert Bresson
2256,Q673304,Bruno Bozzetto
2257,Q691361,Maurizio Nichetti
2258,Q5983324,Luis Estrada
2259,Q706513,Charles S. Dutton
2260,Q3403718,Sara Sugarman
2261,Q3018358,David Mandel
2262,Q4714077,Alec Berg
2263,Q6174898,Jeff Schaffer
2264,Q60669,Wolfgang Becker
2265,Q6558043,Lisa Gottlieb
2266,Q2979061,Cliff Owen
2267,Q1993353,Nir Bergman
2268,Q139890,Zack Snyder
2269,Q6227781,John Crowley
2270,Q6791182,Matthew Ryan Hoge
2271,Q72267,Cecil B. DeMille
2272,Q113254849,Alex Steyermark
2273,Q510070,Tina Hirsch
2274,Q721446,Jonathan Hensleigh
2275,Q6209747,Joe Fab
2276,Q113509718,Elliot Berlin
2277,Q3339755,Nick Hamm
2278,Q20653605,Michael Burke
2279,Q112224335,Daniel Taplitz
2280,Q645627,Hal Mohr
2281,Q3134091,Herman Shumlin
2282,Q2005146,Nunnally Johnson
2283,Q457124,Michael Davis
2284,Q716398,Jan Kounen
2285,Q445807,Masaki Kobayashi
2286,Q5296333,Donna Deitch
2287,Q2055198,Mike Vejar
2288,Q1929006,Michael Reeves
2289,Q2088074,Ryuhei Kitamura
2290,Q1499405,Victor Heerman
2291,Q3293710,Marisa Silver
2292,Q1348110,Tay Garnett
2293,Q3190822,Jérôme Boivin
2294,Q557546,Tran Anh Hung
2295,Q4104608,Dmitri Vasilyev
2296,Q1229038,Marco Tullio Giordana
2297,Q605422,Roko Belic
2298,Q113628,Idrissa Ouédraogo
2299,Q312611,Youssef Chahine
2300,Q474262,Amos Gitai
2301,Q6153371,Janet Greek
2302,Q1432309,Jesús Salvador Treviño
2303,Q336640,David Byrne
2304,Q216748,Richard Thorpe
2305,Q432366,Edward Buzzell
2306,Q1082448,Christian Zübert
2307,Q1101357,S. S. Wilson
2308,Q1031927,Brent Maddock
2309,Q202395,John Gilling
2310,Q601629,Sidney Salkow
2311,Q4002469,Ubaldo Ragona
2312,Q703153,Jimmy Wang Yu
2313,Q450601,Paul Wendkos
2314,Q182464,Marc Singer
2315,Q616171,Edward Lachman
2316,Q715330,Andrew Lau
2317,Q4707232,Alan Mak
2318,Q484522,Kim Ji-woon
2319,Q534662,Sam Green
2320,Q212990,Kim Ki-duk
2321,Q312657,Chuck Jones
2322,Q4666414,Abe Levitow
2323,Q769783,Pavel Chukhray
2324,Q488294,Kang Je-gyu
2325,Q1387115,Lasse Spang Olsen
2326,Q1684848,Jean-François Pouliot
2327,Q1701481,John Putch
2328,Q16015953,Jack Pollexfen
2329,Q822540,Bernard L. Kowalski
2330,Q55410,Max Ophüls
2331,Q1985677,Hiroyuki Okiura
2332,Q1824940,Lili Fini Zanuck
2333,Q55401,Kenji Mizoguchi
2334,Q152309,Tom Savini
2335,Q918762,Roy Del Ruth
2336,Q719427,Sam Taylor
2337,Q1452243,Fred C. Newmeyer
2338,Q108283,Alan Arkin
2339,Q15734533,David Maysles
2340,Q15782045,Albert Maysles
2341,Q3161467,James W. Horne
2342,Q521501,Conrad Vernon
2343,Q6187942,Jessy Terrero
2344,Q126957,Mario Van Peebles
2345,Q4963510,Brian Dannelly
2346,Q5672816,Harry Thomason
2347,Q11884312,Nickolas Perry
2348,Q2480656,Jared Hess
2349,Q1314250,Robert Shaye
2350,Q709398,Lewis Allen
2351,Q1095991,Hiroyuki Kitazume
2352,Q2495073,Kōji Morimoto
2353,Q3136396,Hiroyuki Kitakubo
2354,Q7677360,Takashi Nakamura
2355,Q466631,Joseph M. Newman
2356,Q538692,Bakhtyar Khudojnazarov
2357,Q276130,Mitchell Leisen
2358,Q3127635,Harold S. Bucquet
2359,Q364421,Morgan Spurlock
2360,Q356913,Albert Lewin
2361,Q503821,Brian Desmond Hurst
2362,Q1332764,Jun Fukuda
2363,Q359397,Nicolas Winding Refn
2364,Q2745616,Rawson Marshall Thurber
2365,Q7500332,Shona Auerbach
2366,Q973687,Will Vinton
2367,Q3219218,Laurent Firode
2368,Q23836180,Michael Spierig
2369,Q23836181,Peter Spierig
2370,Q465673,Martyn Burke
2371,Q2397462,Mark Achbar
2372,Q7177754,Peter Wintonick
2373,Q470185,Stewart Raffill
2374,Q55395,Jean Vigo
2375,Q1031374,Gérard Pirès
2376,Q3181549,John G. Blystone
2377,Q937589,H. C. Potter
2378,Q1337082,Freddie Francis
2379,Q18222446,Imogen Kimmel
2380,Q350405,Adam McKay
2381,Q1900385,Mark Rosman
2382,Q1708588,Joshua Marston
2383,Q1306771,Pitof
2384,Q2094087,Michael Mayer
2385,Q3420565,Ray Taylor
2386,Q59972,Ladislao Vajda
2387,Q3154622,Irving Reis
2388,Q1377923,Garson Kanin
2389,Q3018240,David L. Cunningham
2390,Q15453972,Richard Ray Perez
2391,Q125892,Frank Tuttle
2392,Q139330,Zach Braff
2393,Q6409349,Kim Sung-su
2394,Q14071541,Nick Hurran
2395,Q112093308,Jeff Balsmeyer
2396,Q1773566,John Curran
2397,Q213512,Bill Cosby
2398,Q50384659,Paul Sirmons
2399,Q549042,He Ping
2400,Q22976022,Paul Abascal
2401,Q1383818,Alexander Witt
2402,Q1373684,Kerry Conran
2403,Q522057,Edgar Wright
2404,Q456946,Ruggero Deodato
2405,Q428815,Rob Letterman
2406,Q3481357,Shane Carruth
2407,Q472724,Michael Clancy
2408,Q1382876,Jonathan Caouette
2409,Q3351886,Omar Naim
2410,Q463565,Takashi Shimizu
2411,Q7437276,Scott Smith
2412,Q108047434,James Wan
2413,Q1239298,Don Mancini
2414,Q318750,Stephen Hillenburg
2415,Q2031292,Paul Feig
2416,Q352010,David S. Goyer
2417,Q3157197,Jack Haley Jr.
2418,Q85134,Joe May
2419,Q123710,Yann Samuell
2420,Q3565478,Wallace Worsley
2421,Q315202,Roscoe Arbuckle
2422,Q78508,Erich von Stroheim
2423,Q1281943,Alan Crosland
2424,Q2960106,Charles Reisner
2425,Q3561346,Richard Rosson
2426,Q503258,Busby Berkeley
2427,Q1968780,Alexander Hall
2428,Q1972350,Vincent Sherman
2429,Q466415,Compton Bennett
2430,Q727349,László Benedek
2431,Q1371306,Mikio Naruse
2432,Q380846,Kaneto Shindō
2433,Q53031,Gillo Pontecorvo
2434,Q1168402,Fred Coe
2435,Q2067465,Leslie H. Martinson
2436,Q352030,Jiří Menzel
2437,Q2296663,Seijun Suzuki
2438,Q1361201,Frederick Wiseman
2439,Q192214,René Goscinny
2440,Q206685,Albert Uderzo
2441,Q6514700,Lee Payant
2442,Q312480,Leonid Gaidai
2443,Q975488,Donald Cammell
2444,Q1927433,Vladimir Motyl
2445,Q938708,Enzo Barboni
2446,Q2070938,H. B. Halicki
2447,Q3131228,Henri Gruel
2448,Q3387337,Pierre Watrin
2449,Q449349,Barbara Kopple
2450,Q709580,Chang Cheh
2451,Q114143257,Robert S. Fiveson
2452,Q460080,Simon Langton
2453,Q443806,Bruce Gowers
2454,Q737693,Leos Carax
2455,Q1168358,John Korty
2456,Q5082435,Charles Sellier
2457,Q6397567,Kevin Sullivan
2458,Q6388687,Ken Wheat
2459,Q337226,Bertrand Tavernier
2460,Q116272535,Don Jurwich
2461,Q3036022,Donald G. Jackson
2462,Q532263,Ching Siu-tung
2463,Q2036181,Roger Young
2464,Q19829616,Stephen Chiodo
2465,Q17291964,Colin Chilvers
2466,Q39282585,Jerry Kramer
2467,Q289512,Étienne Chatiliez
2468,Q3571542,Yang Fengliang
2469,Q4943414,Eleanor Coppola
2470,Q3484398,Lam Nai-Choi
2471,Q707336,Wong Jing
2472,Q2894636,Todd McCarthy
2473,Q1374169,Rolf de Heer
2474,Q2904987,Glenn Jordan
2475,Q59452488,Bradford May
2476,Q1398367,Alex Winter
2477,Q7817690,Tom Stern
2478,Q1815816,Markku Pölönen
2479,Q3512683,Tab Murphy
2480,Q599392,Yoshifumi Kondō
2481,Q1243380,Gisaburō Sugii
2482,Q3026346,Diarmuid Lawrence
2483,Q3016482,Darrell Rooney
2484,Q965826,Scott Spiegel
2485,Q2545066,Skip Woods
2486,Q702326,Benny Chan
2487,Q6530975,Leslie Libman
2488,Q109480223,Larry Williams
2489,Q918487,Dave Payne
2490,Q9362781,Turi Meyer
2491,Q114915521,Toshihiko Masuda
2492,Q23261,Hideaki Anno
2493,Q742757,Kazuya Tsurumaki
2494,Q112261973,Tony Silver
2495,Q77061,Fatih Akin
2496,Q1364283,Michel Ocelot
2497,Q234610,Anne Heche
2498,Q29329830,Jonathan Parker
2499,Q11855619,Curt Geda
2500,Q816517,Ben Hopkins
2501,Q175188,Sabu
2502,Q448021,Alain Chabat
2503,Q2701677,Karen Disher
2504,Q7427324,Saul Metzstein
2505,Q315484,Park Chan-wook
2506,Q1345960,Josef Fares
2507,Q6709060,Lynn Hershman Leeson
2508,Q2131762,Teddy Chan
2509,Q471000,Jaume Balagueró
